"","id_policy","tarif"
"19034","A00017423-V01",229.146816289916
"19035","A00017423-V02",223.724902636597
"19036","A00017424-V01",241.52724089766
"19037","A00017425-V01",242.862554616821
"19038","A00017426-V01",222.326853187265
"19039","A00017427-V01",201.058969767898
"19040","A00017428-V01",212.685901949524
"19041","A00017429-V01",211.260805168744
"19042","A00017430-V01",235.628195556771
"19043","A00017431-V01",241.725927515816
"19044","A00017432-V01",249.122253640965
"19045","A00017433-V01",214.771757774174
"19046","A00017434-V01",221.462338145508
"19047","A00017435-V01",212.216093850119
"19048","A00017436-V01",214.216856604668
"19049","A00017437-V01",208.42066311833
"19050","A00017438-V01",242.671535967833
"19051","A00017438-V02",223.130178461017
"19052","A00017439-V01",232.358527321035
"19053","A00017440-V01",227.521280435379
"19054","A00017441-V01",263.803435887497
"19055","A00017442-V01",241.769311190527
"19056","A00017443-V01",226.663888045765
"19057","A00017444-V01",223.543122193741
"19058","A00017445-V01",212.685901949524
"19059","A00017446-V01",229.571092626738
"19060","A00017447-V01",237.866285840493
"19061","A00017448-V01",258.736331790673
"19062","A00017448-V02",224.683421828838
"19063","A00017449-V01",215.584166280033
"19064","A00017450-V01",239.162769302753
"19065","A00017451-V01",133.23888145651
"19066","A00017452-V01",224.774245741714
"19067","A00017453-V01",223.167840049235
"19068","A00017454-V01",224.791874641288
"19069","A00017455-V01",235.434520969198
"19070","A00017456-V01",229.146816289916
"19071","A00017457-V01",241.725927515816
"19072","A00017458-V01",211.374556344597
"19073","A00017458-V02",222.958530430133
"19074","A00017459-V01",217.007127854651
"19075","A00017460-V01",234.567517527387
"19076","A00017461-V01",229.146816289916
"19077","A00017462-V01",238.280203792761
"19078","A00017462-V02",255.392201696663
"19079","A00017463-V01",232.080264028159
"19080","A00017464-V01",216.158547692353
"19081","A00017465-V01",240.619728052767
"19082","A00017466-V01",242.671535967833
"19083","A00017467-V01",244.408015046774
"19084","A00017468-V01",230.182982746823
"19085","A00017469-V01",251.47402058698
"19086","A00017470-V01",230.822202040007
"19087","A00017471-V01",212.216093850119
"19088","A00017472-V01",208.42066311833
"19089","A00017473-V01",251.587124082495
"19090","A00017474-V01",216.55900453158
"19091","A00017475-V01",229.939549660627
"19092","A00017476-V01",223.565777935538
"19093","A00017476-V02",208.42066311833
"19094","A00017477-V01",250.712093508742
"19095","A00017478-V01",225.808348725719
"19096","A00017479-V01",222.163252188916
"19097","A00017479-V02",252.405454645272
"19098","A00017480-V01",244.408015046774
"19099","A00017481-V01",245.517641827246
"19100","A00017481-V02",240.471675278191
"19101","A00017482-V01",231.035556978026
"19102","A00017483-V01",242.800738403149
"19103","A00017484-V01",217.538250850905
"19104","A00017485-V01",233.129695081968
"19105","A00017486-V01",238.280203792761
"19106","A00017487-V01",220.32975395619
"19107","A00017488-V01",229.769764932195
"19108","A00017488-V02",242.361852876191
"19109","A00017489-V01",231.223834588166
"19110","A00017490-V01",232.775495008974
"19111","A00017491-V01",216.158547692353
"19112","A00017492-V01",225.882140846853
"19113","A00017493-V01",231.928854301343
"19114","A00017493-V02",220.754215665176
"19115","A00017494-V01",272.388991091896
"19116","A00017494-V02",234.567517527387
"19117","A00017495-V01",212.096535343078
"19118","A00017496-V01",274.297573015617
"19119","A00017497-V01",222.163252188916
"19120","A00017498-V01",242.818974767844
"19121","A00017499-V01",212.355168151829
"19122","A00017500-V01",238.93643334002
"19123","A00017501-V01",240.041192260652
"19124","A00017501-V02",240.041192260652
"19125","A00017502-V01",228.885432240161
"19126","A00017503-V01",234.425088982259
"19127","A00017504-V01",264.376215570622
"19128","A00017505-V01",240.440008373079
"19129","A00017506-V01",219.067390812091
"19130","A00017507-V01",229.939549660627
"19131","A00017507-V02",223.130178461017
"19132","A00017508-V01",246.109376695978
"19133","A00017509-V01",233.319679266293
"19134","A00017510-V01",254.4522588935
"19135","A00017511-V01",238.458309101405
"19136","A00017511-V02",224.342054400787
"19137","A00017512-V01",234.361501917256
"19138","A00017513-V01",239.597565859029
"19139","A00017514-V01",223.332180825991
"19140","A00017515-V01",215.752344025716
"19141","A00017516-V01",250.234638192145
"19142","A00017517-V01",237.014437799703
"19143","A00017518-V01",225.800756793414
"19144","A00017519-V01",262.916405742499
"19145","A00017520-V01",218.682844696077
"19146","A00017521-V01",220.955757021073
"19147","A00017522-V01",261.037131588551
"19148","A00017523-V01",237.20758777411
"19149","A00017524-V01",250.138167845838
"19150","A00017525-V01",231.406770722845
"19151","A00017526-V01",232.269393000527
"19152","A00017527-V01",242.928448191153
"19153","A00017528-V01",220.873051921261
"19154","A00017529-V01",223.779976205057
"19155","A00017530-V01",228.728388970759
"19156","A00017531-V01",251.380332054146
"19157","A00017532-V01",236.693669808128
"19158","A00017533-V01",242.818974767844
"19159","A00017534-V01",219.671694692092
"19160","A00017535-V01",230.60917759561
"19161","A00017536-V01",225.356494467672
"19162","A00017537-V01",234.567517527387
"19163","A00017538-V01",227.100552361673
"19164","A00017539-V01",217.135983207796
"19165","A00017540-V01",263.803435887497
"19166","A00017541-V01",228.427420577854
"19167","A00017542-V01",254.900849432881
"19168","A00017543-V01",221.163186471074
"19169","A00017543-V02",220.16762253933
"19170","A00017544-V01",247.810265294366
"19171","A00017545-V01",222.163252188916
"19172","A00017546-V01",245.00151773169
"19173","A00017547-V01",241.834908145575
"19174","A00017548-V01",233.07292892482
"19175","A00017549-V01",215.752344025716
"19176","A00017550-V01",238.9176951788
"19177","A00017551-V01",236.183997640442
"19178","A00017552-V01",225.152661125444
"19179","A00017553-V01",269.391830857278
"19180","A00017554-V01",247.810265294366
"19181","A00017555-V01",237.170178402014
"19182","A00017556-V01",244.871144187708
"19183","A00017557-V01",236.549950271053
"19184","A00017558-V01",263.186128608895
"19185","A00017559-V01",206.101317801486
"19186","A00017560-V01",238.93643334002
"19187","A00017561-V01",241.579152410128
"19188","A00017562-V01",248.675167962553
"19189","A00017563-V01",222.875102468117
"19190","A00017564-V01",208.42066311833
"19191","A00017565-V01",235.379199284901
"19192","A00017566-V01",257.885707529352
"19193","A00017567-V01",245.773110918091
"19194","A00017568-V01",228.295790909266
"19195","A00017569-V01",235.434520969198
"19196","A00017570-V01",223.167840049235
"19197","A00017571-V01",253.753415739618
"19198","A00017572-V01",265.571683921496
"19199","A00017573-V01",228.960229924289
"19200","A00017574-V01",197.463081355693
"19201","A00017575-V01",253.684585927026
"19202","A00017576-V01",241.834908145575
"19203","A00017577-V01",226.170766630547
"19204","A00017577-V02",244.871144187708
"19205","A00017578-V01",236.795533069476
"19206","A00017579-V01",230.97930073521
"19207","A00017580-V01",227.613541302376
"19208","A00017581-V01",236.316305565068
"19209","A00017582-V01",228.885432240161
"19210","A00017583-V01",218.970973959007
"19211","A00017584-V01",226.558804426961
"19212","A00017585-V01",222.163252188916
"19213","A00017586-V01",208.42066311833
"19214","A00017587-V01",224.259823992465
"19215","A00017588-V01",243.287569491659
"19216","A00017589-V01",262.197234803697
"19217","A00017590-V01",238.839093825931
"19218","A00017591-V01",250.234638192145
"19219","A00017592-V01",223.167840049235
"19220","A00017592-V02",211.434934983377
"19221","A00017593-V01",257.885707529352
"19222","A00017594-V01",224.139138612366
"19223","A00017595-V01",231.223834588166
"19224","A00017596-V01",234.125929519552
"19225","A00017597-V01",239.389194371974
"19226","A00017598-V01",229.460334038633
"19227","A00017599-V01",226.829419148723
"19228","A00017600-V01",201.504078009885
"19229","A00017601-V01",243.565400586222
"19230","A00017602-V01",223.543122193741
"19231","A00017603-V01",250.692716426323
"19232","A00017604-V01",223.853105472441
"19233","A00017605-V01",218.692394669326
"19234","A00017606-V01",245.119777919454
"19235","A00017607-V01",221.535097562235
"19236","A00017608-V01",256.936026084587
"19237","A00017609-V01",215.18551209337
"19238","A00017610-V01",221.752432080296
"19239","A00017611-V01",211.260805168744
"19240","A00017612-V01",248.675167962553
"19241","A00017613-V01",227.855106694233
"19242","A00017614-V01",227.929567677314
"19243","A00017615-V01",221.637404492933
"19244","A00017616-V01",226.719983305046
"19245","A00017617-V01",252.731393154963
"19246","A00017618-V01",222.163252188916
"19247","A00017619-V01",257.571632710899
"19248","A00017620-V01",205.33361112664
"19249","A00017621-V01",247.341577341521
"19250","A00017622-V01",233.409216638411
"19251","A00017623-V01",217.135983207796
"19252","A00017624-V01",249.32718811502
"19253","A00017625-V01",229.328109161046
"19254","A00017626-V01",233.319679266293
"19255","A00017627-V01",230.60917759561
"19256","A00017628-V01",209.14820534256
"19257","A00017629-V01",216.945157986774
"19258","A00017630-V01",223.167840049235
"19259","A00017631-V01",244.638392708647
"19260","A00017632-V01",212.216093850119
"19261","A00017633-V01",273.633102250057
"19262","A00017634-V01",213.647634698097
"19263","A00017635-V01",231.396665531609
"19264","A00017636-V01",243.180353629155
"19265","A00017637-V01",245.019919393306
"19266","A00017637-V02",235.628195556771
"19267","A00017638-V01",243.916964610464
"19268","A00017639-V01",236.549950271053
"19269","A00017640-V01",243.916964610464
"19270","A00017641-V01",234.573672130952
"19271","A00017642-V01",213.804964796513
"19272","A00017643-V01",217.538250850905
"19273","A00017644-V01",251.587124082495
"19274","A00017645-V01",235.628195556771
"19275","A00017646-V01",231.651956624131
"19276","A00017647-V01",216.158547692353
"19277","A00017648-V01",237.014437799703
"19278","A00017649-V01",233.751681859348
"19279","A00017650-V01",240.463590348248
"19280","A00017651-V01",209.363109116691
"19281","A00017652-V01",242.282677093907
"19282","A00017653-V01",229.863831991828
"19283","A00017654-V01",225.882140846853
"19284","A00017655-V01",242.800738403149
"19285","A00017656-V01",235.628195556771
"19286","A00017656-V02",245.265490217637
"19287","A00017657-V01",232.358527321035
"19288","A00017658-V01",242.60571208013
"19289","A00017659-V01",238.214375443261
"19290","A00017660-V01",217.707952982834
"19291","A00017661-V01",249.58351545951
"19292","A00017662-V01",242.818974767844
"19293","A00017663-V01",240.402089224604
"19294","A00017664-V01",230.60917759561
"19295","A00017665-V01",233.129695081968
"19296","A00017666-V01",235.434520969198
"19297","A00017667-V01",233.638906309284
"19298","A00017668-V01",236.13980012603
"19299","A00017669-V01",234.374714764086
"19300","A00017670-V01",214.771757774174
"19301","A00017671-V01",239.162769302753
"19302","A00017672-V01",236.693669808128
"19303","A00017673-V01",228.427420577854
"19304","A00017674-V01",229.15902304189
"19305","A00017675-V01",250.929193929578
"19306","A00017676-V01",215.752344025716
"19307","A00017677-V01",217.538250850905
"19308","A00017678-V01",214.613716253389
"19309","A00017679-V01",238.24262526127
"19310","A00017680-V01",236.693669808128
"19311","A00017681-V01",224.774245741714
"19312","A00017682-V01",258.214212859092
"19313","A00017683-V01",242.361852876191
"19314","A00017684-V01",212.216093850119
"19315","A00017684-V02",212.216093850119
"19316","A00017685-V01",235.947519614353
"19317","A00017686-V01",217.497381371434
"19318","A00017686-V02",217.497381371434
"19319","A00017686-V03",257.422894573791
"19320","A00017687-V01",226.719983305046
"19321","A00017688-V01",232.148684171965
"19322","A00017689-V01",221.535097562235
"19323","A00017690-V01",220.665016114825
"19324","A00017691-V01",238.24262526127
"19325","A00017692-V01",233.07292892482
"19326","A00017693-V01",227.69600440455
"19327","A00017694-V01",242.192412865042
"19328","A00017695-V01",254.418750932411
"19329","A00017696-V01",232.977600703788
"19330","A00017697-V01",254.590409824668
"19331","A00017698-V01",232.23276389692
"19332","A00017699-V01",228.960229924289
"19333","A00017700-V01",217.698445998697
"19334","A00017701-V01",236.790134948898
"19335","A00017702-V01",262.61592728794
"19336","A00017703-V01",235.421248375918
"19337","A00017704-V01",260.524486645394
"19338","A00017705-V01",241.725927515816
"19339","A00017706-V01",217.698445998697
"19340","A00017707-V01",216.922793701552
"19341","A00017708-V01",274.857962417353
"19342","A00017709-V01",235.434520969198
"19343","A00017710-V01",226.588941161128
"19344","A00017711-V01",217.538250850905
"19345","A00017712-V01",242.818974767844
"19346","A00017713-V01",279.518777460908
"19347","A00017713-V02",215.752344025716
"19348","A00017714-V01",245.513190283729
"19349","A00017715-V01",232.138155368294
"19350","A00017716-V01",232.269393000527
"19351","A00017717-V01",210.309816710071
"19352","A00017718-V01",232.82474552905
"19353","A00017719-V01",224.17697050046
"19354","A00017720-V01",231.842447466829
"19355","A00017720-V02",236.152379397337
"19356","A00017721-V01",254.900849432881
"19357","A00017722-V01",241.725927515816
"19358","A00017723-V01",249.215100596211
"19359","A00017724-V01",236.24807918578
"19360","A00017725-V01",231.396665531609
"19361","A00017726-V01",246.909480256759
"19362","A00017726-V02",235.434520969198
"19363","A00017727-V01",234.049444283106
"19364","A00017728-V01",218.117838535442
"19365","A00017729-V01",221.163186471074
"19366","A00017730-V01",238.280203792761
"19367","A00017730-V02",231.223834588166
"19368","A00017731-V01",233.319679266293
"19369","A00017731-V02",233.319679266293
"19370","A00017731-V03",233.319679266293
"19371","A00017732-V01",225.060572341284
"19372","A00017733-V01",242.60571208013
"19373","A00017734-V01",250.274108250121
"19374","A00017735-V01",214.216856604668
"19375","A00017735-V02",223.167840049235
"19376","A00017736-V01",235.252530015179
"19377","A00017737-V01",229.571092626738
"19378","A00017738-V01",229.328109161046
"19379","A00017739-V01",227.799030212188
"19380","A00017740-V01",236.499119454029
"19381","A00017741-V01",243.960741520776
"19382","A00017742-V01",226.829419148723
"19383","A00017743-V01",216.158547692353
"19384","A00017743-V02",214.216856604668
"19385","A00017744-V01",258.097851049517
"19386","A00017745-V01",253.943086680428
"19387","A00017746-V01",231.223834588166
"19388","A00017747-V01",209.14820534256
"19389","A00017748-V01",213.647634698097
"19390","A00017749-V01",253.753415739618
"19391","A00017750-V01",232.05487075755
"19392","A00017751-V01",223.130178461017
"19393","A00017752-V01",229.91268657414
"19394","A00017753-V01",220.665016114825
"19395","A00017754-V01",220.16762253933
"19396","A00017755-V01",231.865944332113
"19397","A00017756-V01",256.275730973579
"19398","A00017757-V01",218.692394669326
"19399","A00017758-V01",238.93643334002
"19400","A00017759-V01",237.045932595486
"19401","A00017760-V01",234.668465779873
"19402","A00017761-V01",223.130178461017
"19403","A00017762-V01",213.647634698097
"19404","A00017763-V01",225.060572341284
"19405","A00017764-V01",220.754215665176
"19406","A00017765-V01",246.228171638018
"19407","A00017766-V01",242.361852876191
"19408","A00017767-V01",221.84229634883
"19409","A00017768-V01",244.930783863221
"19410","A00017769-V01",216.158547692353
"19411","A00017770-V01",215.752344025716
"19412","A00017771-V01",226.719983305046
"19413","A00017772-V01",243.71647706944
"19414","A00017773-V01",213.315405373328
"19415","A00017774-V01",235.870439293247
"19416","A00017775-V01",228.885432240161
"19417","A00017776-V01",252.570262434294
"19418","A00017777-V01",219.901463070028
"19419","A00017778-V01",232.699450938113
"19420","A00017779-V01",237.763961969234
"19421","A00017780-V01",246.238826781387
"19422","A00017781-V01",234.425088982259
"19423","A00017781-V02",223.130178461017
"19424","A00017782-V01",216.55900453158
"19425","A00017783-V01",230.182982746823
"19426","A00017784-V01",271.833635509634
"19427","A00017784-V02",271.833635509634
"19428","A00017785-V01",239.162769302753
"19429","A00017786-V01",257.941134971292
"19430","A00017787-V01",237.316356455019
"19431","A00017788-V01",232.269393000527
"19432","A00017789-V01",247.738555649643
"19433","A00017790-V01",231.035556978026
"19434","A00017791-V01",222.24536143144
"19435","A00017792-V01",217.538250850905
"19436","A00017793-V01",248.093261246008
"19437","A00017794-V01",229.571092626738
"19438","A00017795-V01",219.067390812091
"19439","A00017796-V01",208.532885049335
"19440","A00017797-V01",245.597874766676
"19441","A00017798-V01",231.223834588166
"19442","A00017798-V02",238.280203792761
"19443","A00017799-V01",228.748763999135
"19444","A00017800-V01",254.10889846414
"19445","A00017801-V01",224.791874641288
"19446","A00017802-V01",231.420117217599
"19447","A00017803-V01",226.737831239306
"19448","A00017804-V01",235.485122971793
"19449","A00017805-V01",244.666765650929
"19450","A00017806-V01",245.634243369824
"19451","A00017807-V01",236.316305565068
"19452","A00017808-V01",231.24982486797
"19453","A00017809-V01",215.18551209337
"19454","A00017810-V01",247.975604099558
"19455","A00017811-V01",222.755162275633
"19456","A00017812-V01",241.19204398064
"19457","A00017813-V01",232.749264653117
"19458","A00017814-V01",230.822202040007
"19459","A00017815-V01",226.558804426961
"19460","A00017816-V01",241.154587050648
"19461","A00017817-V01",249.012173317393
"19462","A00017818-V01",225.808348725719
"19463","A00017819-V01",249.215100596211
"19464","A00017820-V01",250.34201273042
"19465","A00017821-V01",215.742922440128
"19466","A00017822-V01",243.71647706944
"19467","A00017823-V01",228.427420577854
"19468","A00017824-V01",225.152661125444
"19469","A00017825-V01",226.375521675618
"19470","A00017826-V01",236.790134948898
"19471","A00017827-V01",221.535097562235
"19472","A00017828-V01",226.903544946414
"19473","A00017829-V01",219.176540128937
"19474","A00017830-V01",238.280203792761
"19475","A00017830-V02",230.182982746823
"19476","A00017830-V03",238.280203792761
"19477","A00017831-V01",235.628195556771
"19478","A00017832-V01",208.42066311833
"19479","A00017833-V01",238.752235508201
"19480","A00017834-V01",222.5368450045
"19481","A00017835-V01",225.152661125444
"19482","A00017835-V02",232.023753403315
"19483","A00017836-V01",224.774245741714
"19484","A00017837-V01",232.05487075755
"19485","A00017838-V01",222.755162275633
"19486","A00017838-V02",216.158547692353
"19487","A00017839-V01",231.842447466829
"19488","A00017840-V01",248.28794959833
"19489","A00017841-V01",218.081261084111
"19490","A00017842-V01",249.32718811502
"19491","A00017842-V02",211.260805168744
"19492","A00017843-V01",243.565400586222
"19493","A00017844-V01",217.538250850905
"19494","A00017845-V01",216.718478562473
"19495","A00017846-V01",225.152661125444
"19496","A00017847-V01",244.186270100714
"19497","A00017848-V01",264.105273059147
"19498","A00017849-V01",235.524869920386
"19499","A00017850-V01",236.693669808128
"19500","A00017851-V01",241.725927515816
"19501","A00017852-V01",243.916964610464
"19502","A00017853-V01",233.877543013044
"19503","A00017854-V01",257.333741511966
"19504","A00017855-V01",259.05182680687
"19505","A00017856-V01",232.466563189647
"19506","A00017857-V01",228.295790909266
"19507","A00017858-V01",231.035556978026
"19508","A00017858-V02",238.086180424048
"19509","A00017859-V01",245.019919393306
"19510","A00017860-V01",233.07292892482
"19511","A00017861-V01",215.752344025716
"19512","A00017862-V01",241.725927515816
"19513","A00017862-V02",241.502671289558
"19514","A00017863-V01",230.497918174302
"19515","A00017864-V01",237.891983493283
"19516","A00017865-V01",240.402089224604
"19517","A00017865-V02",244.871144187708
"19518","A00017866-V01",248.000832240428
"19519","A00017867-V01",229.328109161046
"19520","A00017868-V01",234.567517527387
"19521","A00017869-V01",242.282677093907
"19522","A00017870-V01",238.24262526127
"19523","A00017871-V01",258.097851049517
"19524","A00017872-V01",217.538250850905
"19525","A00017873-V01",214.771757774174
"19526","A00017874-V01",243.71647706944
"19527","A00017875-V01",225.152661125444
"19528","A00017876-V01",229.69470278579
"19529","A00017877-V01",243.772159795761
"19530","A00017878-V01",232.080264028159
"19531","A00017878-V02",212.685901949524
"19532","A00017879-V01",220.550328752314
"19533","A00017880-V01",204.249967964955
"19534","A00017881-V01",244.666765650929
"19535","A00017882-V01",237.33530972428
"19536","A00017883-V01",239.536580688426
"19537","A00017883-V02",239.536580688426
"19538","A00017884-V01",239.31992155933
"19539","A00017885-V01",254.242556185966
"19540","A00017886-V01",241.30416817685
"19541","A00017887-V01",211.260805168744
"19542","A00017888-V01",225.152661125444
"19543","A00017888-V02",222.924097127006
"19544","A00017889-V01",234.425088982259
"19545","A00017890-V01",212.216093850119
"19546","A00017890-V02",252.750375394826
"19547","A00017891-V01",229.80948963623
"19548","A00017892-V01",217.135983207796
"19549","A00017893-V01",243.71647706944
"19550","A00017894-V01",224.139138612366
"19551","A00017895-V01",245.00151773169
"19552","A00017896-V01",208.42066311833
"19553","A00017897-V01",219.961126830979
"19554","A00017898-V01",239.194549571702
"19555","A00017899-V01",218.911578773896
"19556","A00017900-V01",231.651956624131
"19557","A00017901-V01",238.960649169549
"19558","A00017902-V01",249.58351545951
"19559","A00017902-V02",228.885432240161
"19560","A00017903-V01",248.134365700443
"19561","A00017903-V02",233.4453078127
"19562","A00017904-V01",227.799030212188
"19563","A00017905-V01",224.774245741714
"19564","A00017906-V01",234.374714764086
"19565","A00017907-V01",220.95892183589
"19566","A00017908-V01",248.278701438535
"19567","A00017909-V01",251.661987767383
"19568","A00017910-V01",229.172573106389
"19569","A00017911-V01",232.080264028159
"19570","A00017912-V01",241.094079946892
"19571","A00017913-V01",227.929567677314
"19572","A00017914-V01",242.619389719535
"19573","A00017915-V01",234.567517527387
"19574","A00017916-V01",244.026933055659
"19575","A00017917-V01",236.790134948898
"19576","A00017918-V01",232.358527321035
"19577","A00017919-V01",218.682844696077
"19578","A00017920-V01",250.34201273042
"19579","A00017921-V01",217.707952982834
"19580","A00017922-V01",241.725927515816
"19581","A00017923-V01",233.319679266293
"19582","A00017924-V01",216.55900453158
"19583","A00017925-V01",232.453156344109
"19584","A00017926-V01",221.326051021122
"19585","A00017927-V01",229.459303169713
"19586","A00017928-V01",250.34201273042
"19587","A00017929-V01",217.85062633521
"19588","A00017930-V01",223.853105472441
"19589","A00017931-V01",218.117838535442
"19590","A00017932-V01",231.035556978026
"19591","A00017933-V01",214.613716253389
"19592","A00017934-V01",223.130178461017
"19593","A00017935-V01",197.463081355693
"19594","A00017936-V01",213.647634698097
"19595","A00017937-V01",208.42066311833
"19596","A00017938-V01",249.32718811502
"19597","A00017939-V01",211.998261588781
"19598","A00017940-V01",205.324644511699
"19599","A00017941-V01",216.158547692353
"19600","A00017942-V01",228.885432240161
"19601","A00017943-V01",231.223834588166
"19602","A00017944-V01",236.316305565068
"19603","A00017945-V01",229.146816289916
"19604","A00017946-V01",223.130178461017
"19605","A00017947-V01",240.767369517828
"19606","A00017948-V01",216.55900453158
"19607","A00017949-V01",280.402715509112
"19608","A00017950-V01",216.55900453158
"19609","A00017951-V01",239.536580688426
"19610","A00017952-V01",221.752432080296
"19611","A00017953-V01",215.18551209337
"19612","A00017954-V01",216.727942751014
"19613","A00017955-V01",215.18551209337
"19614","A00017956-V01",216.727942751014
"19615","A00017957-V01",236.693669808128
"19616","A00017958-V01",251.405809053125
"19617","A00017959-V01",249.122253640965
"19618","A00017960-V01",219.825254412131
"19619","A00017961-V01",224.139138612366
"19620","A00017962-V01",252.799964346875
"19621","A00017962-V02",213.508522309227
"19622","A00017963-V01",230.271316398944
"19623","A00017964-V01",242.862554616821
"19624","A00017965-V01",251.47402058698
"19625","A00017966-V01",237.20758777411
"19626","A00017967-V01",228.295790909266
"19627","A00017968-V01",220.754215665176
"19628","A00017969-V01",241.102186075322
"19629","A00017970-V01",246.127861567061
"19630","A00017971-V01",237.170178402014
"19631","A00017972-V01",261.037131588551
"19632","A00017972-V02",245.584255781
"19633","A00017972-V03",244.4787606434
"19634","A00017973-V01",268.199308648868
"19635","A00017974-V01",249.833660140737
"19636","A00017975-V01",253.306844526184
"19637","A00017976-V01",236.13980012603
"19638","A00017977-V01",247.738555649643
"19639","A00017978-V01",233.07292892482
"19640","A00017979-V01",217.707952982834
"19641","A00017980-V01",234.374714764086
"19642","A00017981-V01",226.282282713465
"19643","A00017982-V01",224.553949612772
"19644","A00017983-V01",218.117838535442
"19645","A00017984-V01",209.363109116691
"19646","A00017984-V02",210.309816710071
"19647","A00017985-V01",238.24262526127
"19648","A00017986-V01",218.117838535442
"19649","A00017987-V01",247.555759113847
"19650","A00017988-V01",222.755162275633
"19651","A00017988-V02",216.158547692353
"19652","A00017989-V01",221.534710029786
"19653","A00017990-V01",241.725927515816
"19654","A00017991-V01",215.752344025716
"19655","A00017992-V01",226.078261435149
"19656","A00017993-V01",217.135983207796
"19657","A00017994-V01",229.460334038633
"19658","A00017995-V01",212.685901949524
"19659","A00017996-V01",246.238826781387
"19660","A00017997-V01",208.532885049335
"19661","A00017998-V01",234.049444283106
"19662","A00017998-V02",222.77263281979
"19663","A00017998-V03",246.441389273179
"19664","A00017999-V01",236.316305565068
"19665","A00018000-V01",234.46465701035
"19666","A00018001-V01",238.877629678306
"19667","A00018002-V01",215.385054385421
"19668","A00018003-V01",229.995552666514
"19669","A00018004-V01",242.632589576135
"19670","A00018005-V01",231.223834588166
"19671","A00018006-V01",224.462536266472
"19672","A00018007-V01",229.15902304189
"19673","A00018008-V01",243.120644602889
"19674","A00018009-V01",240.440008373079
"19675","A00018010-V01",240.402089224604
"19676","A00018011-V01",231.651956624131
"19677","A00018012-V01",231.651956624131
"19678","A00018013-V01",225.060572341284
"19679","A00018014-V01",244.408015046774
"19680","A00018015-V01",216.158547692353
"19681","A00018016-V01",228.550096470603
"19682","A00018017-V01",244.666765650929
"19683","A00018018-V01",232.484531496899
"19684","A00018019-V01",221.752432080296
"19685","A00018020-V01",229.863831991828
"19686","A00018021-V01",216.274936006555
"19687","A00018022-V01",236.24807918578
"19688","A00018023-V01",223.130178461017
"19689","A00018023-V02",246.45256681097
"19690","A00018024-V01",242.0856796337
"19691","A00018025-V01",229.759872344082
"19692","A00018026-V01",253.867544420791
"19693","A00018027-V01",211.04395347721
"19694","A00018028-V01",222.755162275633
"19695","A00018029-V01",237.763961969234
"19696","A00018030-V01",236.549950271053
"19697","A00018031-V01",211.260805168744
"19698","A00018032-V01",231.035556978026
"19699","A00018033-V01",213.804964796513
"19700","A00018034-V01",226.078261435149
"19701","A00018035-V01",223.779976205057
"19702","A00018036-V01",236.13980012603
"19703","A00018037-V01",226.497095605526
"19704","A00018038-V01",225.356494467672
"19705","A00018039-V01",237.287117870691
"19706","A00018039-V02",235.628195556771
"19707","A00018040-V01",246.127861567061
"19708","A00018041-V01",214.279984639006
"19709","A00018042-V01",240.426453596039
"19710","A00018043-V01",250.138167845838
"19711","A00018044-V01",214.771757774174
"19712","A00018045-V01",223.167840049235
"19713","A00018046-V01",246.228171638018
"19714","A00018047-V01",216.55900453158
"19715","A00018048-V01",214.613716253389
"19716","A00018049-V01",220.665016114825
"19717","A00018050-V01",228.140954998646
"19718","A00018051-V01",233.319679266293
"19719","A00018052-V01",234.808670806041
"19720","A00018053-V01",232.269393000527
"19721","A00018054-V01",215.946317856597
"19722","A00018055-V01",233.129695081968
"19723","A00018056-V01",264.466620827248
"19724","A00018057-V01",234.567517527387
"19725","A00018058-V01",228.725610514535
"19726","A00018059-V01",241.52724089766
"19727","A00018060-V01",211.260805168744
"19728","A00018061-V01",228.550096470603
"19729","A00018062-V01",232.977600703788
"19730","A00018063-V01",230.97930073521
"19731","A00018063-V02",221.92060647308
"19732","A00018064-V01",225.152661125444
"19733","A00018064-V02",239.038739343226
"19734","A00018065-V01",224.259823992465
"19735","A00018066-V01",213.647634698097
"19736","A00018067-V01",244.219998549838
"19737","A00018067-V02",234.808670806041
"19738","A00018068-V01",233.319679266293
"19739","A00018069-V01",199.252913917389
"19740","A00018070-V01",233.751681859348
"19741","A00018070-V02",226.829419148723
"19742","A00018071-V01",229.01734298646
"19743","A00018072-V01",220.754215665176
"19744","A00018073-V01",231.727658383347
"19745","A00018074-V01",233.319679266293
"19746","A00018075-V01",228.960229924289
"19747","A00018076-V01",245.513190283729
"19748","A00018077-V01",225.152661125444
"19749","A00018078-V01",237.834712355969
"19750","A00018079-V01",223.779976205057
"19751","A00018080-V01",236.316305565068
"19752","A00018081-V01",286.364255281261
"19753","A00018082-V01",217.135983207796
"19754","A00018083-V01",223.130178461017
"19755","A00018084-V01",228.550414938625
"19756","A00018085-V01",233.751681859348
"19757","A00018086-V01",244.459865323959
"19758","A00018087-V01",236.693669808128
"19759","A00018087-V02",241.725927515816
"19760","A00018088-V01",212.216093850119
"19761","A00018088-V02",217.707952982834
"19762","A00018089-V01",216.727942751014
"19763","A00018089-V02",210.309816710071
"19764","A00018090-V01",217.135983207796
"19765","A00018091-V01",234.808670806041
"19766","A00018092-V01",249.122253640965
"19767","A00018093-V01",251.405809053125
"19768","A00018094-V01",221.326051021122
"19769","A00018095-V01",232.269393000527
